date,sp500,ffr,mp_exp,btc,btc_ret
2017-03-12,2372.6,0.66,-0.0232558139534883,1221.3800048828125,-0.03676523389997932
2017-03-19,2378.25,0.76,-0.1130434782608695,1036.739990234375,-0.16390020586717835
2017-03-26,2343.98,0.91,-0.0735294117647058,966.7249755859375,-0.06992239907457165
2017-04-02,2362.72,0.892,-0.146067415730337,1102.1700439453125,0.13112223760068353
2017-04-09,2355.54,0.91,-0.0689655172413793,1187.8699951171875,0.07488077955531747
2017-04-16,2328.95,0.91,0.0294117647058823,1182.93994140625,-0.004158967567371441
2017-04-23,2348.69,0.91,0.0,1207.2099609375,0.02030906404561339
2017-04-30,2384.2,0.894,-0.0208333333333333,1347.8900146484375,0.11022853794318443
2017-05-07,2399.29,0.91,-0.0238095238095238,1596.7099609375,0.1694048201425522
2017-05-14,2390.9,0.91,0.0,1808.9100341796875,0.12477923503012178
2017-05-21,2381.73,0.91,-0.0444444444444444,2041.199951171875,0.12081337345946785
2017-05-28,2415.82,0.91,-0.0380952380952381,2155.800048828125,0.054624060728650115
2017-06-04,2439.07,0.89,0.0101010101010101,2511.81005859375,0.15284172511491612
2017-06-11,2431.77,0.91,-0.0149253731343283,2958.110107421875,0.16354695507028616
2017-06-18,2433.15,1.01,-0.1153846153846153,2548.2900390625,-0.1491280258811596
2017-06-25,2438.3,1.16,-0.0588235294117647,2589.409912109375,0.016007455272037063
2017-07-02,2423.41,1.14,0.0,2506.469970703125,-0.032554639510741445
2017-07-09,2425.18,1.16,-0.0761904761904762,2518.43994140625,0.004764261868918318
2017-07-16,2459.27,1.16,-0.0087719298245614,1929.8199462890625,-0.2662129324626905
2017-07-23,2472.54,1.16,-0.0204081632653061,2730.39990234375,0.34702137635746855
2017-07-30,2472.1,1.16,-0.018018018018018,2757.179931640625,0.00976031063007543
2017-08-06,2476.83,1.142,-0.0138888888888888,3213.93994140625,0.15328918710970907
2017-08-13,2441.32,1.16,0.0,4073.260009765625,0.23694608345358859
2017-08-20,2425.55,1.16,-0.0206185567010309,4087.659912109375,0.003528993649258183
2017-08-27,2443.05,1.16,0.0153846153846153,4382.8798828125,0.06973335812973502
2017-09-03,2476.55,1.142,0.0,4582.9599609375,0.04463905324154638
2017-09-10,2461.43,1.16,-0.0212765957446808,4122.93994140625,-0.10577858216106861
2017-09-17,2500.23,1.16,0.0,3582.8798828125,-0.14039957333016595
2017-09-24,2502.22,1.16,0.0,3682.840087890625,0.027517303971899665
2017-10-01,2519.36,1.14,-0.04,4403.740234375,0.17877001556194116
2017-10-08,2549.33,1.16,0.0,4610.47998046875,0.04587773572647613
2017-10-15,2553.17,1.16,-0.032258064516129,5678.18994140625,0.2083005408315497
2017-10-22,2575.21,1.16,0.0,6008.419921875,0.056529296148202235
2017-10-29,2581.07,1.16,0.0,6153.85009765625,0.023916112274452672
2017-11-05,2587.84,1.142,0.0,7407.41015625,0.18540295355610859
2017-11-12,2582.3,1.16,0.0,5950.06982421875,-0.2190779169858903
2017-11-19,2578.85,1.16,0.0,8036.490234375,0.30058949521585987
2017-11-26,2602.42,1.16,0.0,9330.5498046875,0.1493014919467175
2017-12-03,2642.22,1.142,0.0,11323.2001953125,0.19355979377418642
2017-12-10,2651.5,1.16,0.0,15455.400390625,0.31110474652695075
2017-12-17,2675.81,1.264,0.0,19140.80078125,0.21386374113524376
2017-12-24,2683.34,1.42,0.0,13925.7998046875,-0.3180790024841933
2017-12-31,2673.61,1.3975,0.0,14156.400390625,0.016423625480923576
2018-01-07,2743.15,1.42,-0.1343283582089552,16477.599609375,0.1518350128545194
2018-01-14,2786.24,1.42,0.0,13772.0,-0.17936431362542926
2018-01-21,2810.3,1.42,0.0,11600.099609375,-0.17162386038573985
2018-01-28,2872.87,1.42,-0.106060606060606,11786.2998046875,0.015924138358482054
2018-02-04,2762.13,1.404,-0.0222222222222222,8277.009765625,-0.35345605969566485
2018-02-11,2619.55,1.42,-0.0298507462686567,8129.97021484375,-0.0179245038111997
2018-02-18,2732.22,1.42,-0.0444444444444444,10551.7998046875,0.26073918303051613
2018-02-25,2747.3,1.42,-0.125,9664.73046875,-0.08781321805250286
2018-03-04,2691.25,1.406,0.0,11512.599609375,0.1749588289039572
2018-03-11,2786.57,1.42,-0.0202020202020202,9578.6298828125,-0.18390749056503886
2018-03-18,2752.01,1.424,-0.0471698113207547,8223.6796875,-0.1525168038091671
2018-03-25,2588.26,1.534,-0.1884057971014492,8495.7802734375,0.03255184236088482
2018-04-01,2640.87,1.678,-0.1379310344827586,6844.22998046875,-0.21616364312089154
2018-04-08,2604.47,1.688,-0.0087719298245614,7023.52001953125,0.025858560958809562
2018-04-15,2656.3,1.69,-0.0169491525423728,8329.1103515625,0.17049213029373433
2018-04-22,2670.14,1.692,0.0,8802.4599609375,0.055274573493020895
2018-04-29,2669.91,1.7,-0.0169491525423728,9419.080078125,0.06770620413411343
2018-05-06,2663.42,1.698,-0.010752688172043,9654.7998046875,0.024717753211142224
2018-05-13,2727.72,1.7,-0.0158730158730158,8723.9404296875,-0.1013841607902588
2018-05-20,2712.97,1.7,-0.0588235294117647,8513.25,-0.024447246669051736
2018-05-27,2721.33,1.7,0.04,7368.22021484375,-0.14444758680694392
2018-06-03,2734.62,1.7,0.0,7720.25,0.04667056041756368
2018-06-10,2779.03,1.7,0.0,6786.02001953125,-0.1289821304518597
2018-06-17,2779.66,1.78,-0.0825688073394495,6499.27001953125,-0.043174750572733345
2018-06-24,2754.88,1.914,-0.1379310344827586,6173.22998046875,-0.051467667322388166
2018-07-01,2718.37,1.914,-0.0101010101010101,6385.81982421875,0.03385768112515386
2018-07-08,2759.82,1.91,-0.07,6773.8798828125,0.05899414243669732
2018-07-15,2801.31,1.91,-0.0113636363636363,6359.64013671875,-0.06310222867264415
2018-07-22,2801.83,1.91,-0.0421052631578947,7418.490234375,0.15400377054549352
2018-07-29,2818.82,1.91,-0.0461538461538461,8218.4599609375,0.10240727481161827
2018-08-05,2840.35,1.91,0.0,7068.47998046875,-0.15073737772820195
2018-08-12,2833.28,1.91,0.0,6322.68994140625,-0.111500719856231
2018-08-19,2850.13,1.914,-0.0714285714285714,6506.06982421875,0.028590819027401793
2018-08-26,2874.69,1.92,-0.0224719101123595,6707.259765625,0.030454926617323963
2018-09-02,2901.52,1.918,-0.0769230769230769,7272.72021484375,0.08093990452438327
2018-09-09,2871.68,1.92,0.0,6300.85986328125,-0.1434442810968477
2018-09-16,2904.98,1.92,0.0,6517.18017578125,0.03375568369217241
2018-09-23,2929.67,1.92,-0.0120481927710843,6710.6298828125,0.02925102481872166
2018-09-30,2913.98,2.03,-0.0721649484536082,6625.56005859375,-0.012757913384652042
2018-10-07,2885.57,2.18,-0.029126213592233,6602.9501953125,-0.003418356997718419
2018-10-14,2767.13,2.18,-0.0133333333333333,6290.93017578125,-0.048407606986566876
2018-10-21,2767.78,2.186,-0.0396039603960396,6482.35009765625,0.02997417254576895
2018-10-28,2658.69,2.198,0.0845070422535211,6486.39013671875,0.0006230426579865167
2018-11-04,2723.06,2.198,0.0,6376.1298828125,-0.01714484480535816
2018-11-11,2781.01,2.198,-0.0294117647058823,6411.27001953125,0.005496070419782839
2018-11-18,2736.27,2.2,-0.0166666666666666,5623.5400390625,-0.13109601648854152
2018-11-25,2632.56,2.2,0.0169491525423728,4009.969970703125,-0.3381776131030776
2018-12-02,2760.17,2.2,0.0116279069767441,4139.8779296875,0.031882549132060234
2018-12-09,2633.08,2.196,-0.01,3614.234375,-0.13578625978796488
2018-12-16,2599.95,2.192,-0.0337078651685393,3252.839111328125,-0.10535185431640315
2018-12-23,2416.62,2.28,-0.1123595505617977,3998.980224609375,0.20651119705310883
2018-12-30,2485.74,2.4,0.0,3865.95263671875,-0.033831255294177964
2019-01-06,2531.94,2.4,0.0434782608695652,4076.632568359375,0.05306316725983784
2019-01-13,2596.26,2.4,0.0,3552.953125,-0.1374921728585985
2019-01-20,2670.71,2.4,0.0099009900990099,3601.013671875,0.013436257472362101
2019-01-27,2664.76,2.4,-0.0263157894736842,3583.9658203125,-0.0047454230239054596
2019-02-03,2706.53,2.4,0.0158730158730158,3464.013427734375,-0.034042091264632646
2019-02-10,2707.88,2.4,0.0555555555555555,3690.188232421875,0.06324960118842426
2019-02-17,2775.6,2.4,0.0,3673.836181640625,-0.004441071006262121
2019-02-24,2792.67,2.4,0.0,3810.427490234375,0.03650498776409705
2019-03-03,2803.69,2.4,-0.0317460317460317,3847.17578125,0.009597930793114884
2019-03-10,2743.07,2.4,-0.0350877192982456,3951.599853515625,0.026781207319759304
2019-03-17,2822.48,2.4,0.0,4025.22900390625,0.018461281513936
2019-03-24,2800.71,2.406,0.0,4022.168212890625,-0.0007606909615027746
2019-03-31,2834.4,2.41,0.0365853658536585,4105.404296875,0.020483113269206044
2019-04-07,2892.74,2.41,0.0,5198.89697265625,0.2361422555034025
2019-04-14,2907.41,2.41,-0.0181818181818181,5167.72216796875,-0.006014477476377067
2019-04-21,2905.03,2.422,0.0,5314.53125,0.02801280914624371
2019-04-28,2939.88,2.44,0.0344827586206896,5285.13916015625,-0.005545863982518995
2019-05-05,2945.64,2.432,-0.0067114093959731,5795.70849609375,0.09221877908303178
2019-05-12,2881.4,2.39,0.0103092783505154,6972.37158203125,0.1848376933562612
2019-05-19,2859.53,2.388,0.0,8197.689453125,0.16189691798507866
2019-05-26,2826.06,2.384,-0.0364963503649635,8673.2158203125,0.05638729499657913
2019-06-02,2752.06,2.3925,0.0441176470588235,8742.9580078125,0.008008941685831772
2019-06-09,2873.34,2.376,0.02088772845953,7688.0771484375,-0.1285778707036478
2019-06-16,2886.98,2.368,0.0111111111111111,8994.48828125,0.15694127000614877
2019-06-23,2950.46,2.374,0.0238970588235294,10855.37109375,0.1880480126405164
2019-06-30,2941.76,2.384,0.0178217821782178,10817.1552734375,-0.003526664060633067
2019-07-07,2990.41,2.405,0.0165484633569739,11450.8466796875,0.056930347970524764
2019-07-14,3013.77,2.402,0.0169230769230769,10256.05859375,-0.11019505980948274
2019-07-21,2976.61,2.408,0.0380549682875264,10599.10546875,0.03290099453529827
2019-07-28,3025.86,2.4,0.0365535248041775,9552.8603515625,-0.1039289849163243
2019-08-04,2932.05,2.294,-0.0035778175313059,10970.1845703125,0.13834047625118018
2019-08-11,2918.65,2.124,0.0357142857142857,11523.5791015625,0.049214193763100766
2019-08-18,2888.68,2.124,0.0955882352941176,10345.810546875,-0.10781363322749193
2019-08-25,2847.11,2.124,-0.0442477876106194,10138.517578125,-0.020239867662649402
2019-09-01,2926.46,2.122,-0.0526315789473684,9757.970703125,-0.038257332979348746
2019-09-08,2978.71,2.1275,0.0,10441.2763671875,0.06768237333019655
2019-09-15,3007.39,2.132,-0.048076923076923,10347.712890625,-0.009001313833893576
2019-09-22,2992.07,2.12,0.0349650349650349,10070.392578125,-0.02716582765255815
2019-09-29,2961.79,1.876,0.0144927536231884,8104.185546875,-0.21721902848929453
2019-10-06,2952.01,1.856,0.0,7988.15576171875,-0.014420747571861625
2019-10-13,2970.27,1.82,0.0256410256410256,8321.005859375,0.040823229257714644
2019-10-20,2986.2,1.875,0.0,8222.078125,-0.011960153708669097
2019-10-27,3022.55,1.846,0.0,9551.71484375,0.14989771278684572
2019-11-03,3066.91,1.724,0.0463917525773195,9235.3544921875,-0.03368170452204389
2019-11-10,3093.08,1.554,0.0,9055.5263671875,-0.01966377899131011
2019-11-17,3120.46,1.55,-0.0176470588235294,8577.9755859375,-0.054177279684658686
2019-11-24,3110.29,1.55,0.0125786163522012,7047.9169921875,-0.1964658288997878
2019-12-01,3140.98,1.5525,0.0673076923076923,7424.29248046875,0.052025280257149475
2019-12-08,3145.91,1.552,-0.0206896551724137,7564.34521484375,0.018688397623437325
2019-12-15,3168.8,1.55,0.036036036036036,7152.3017578125,-0.056011559877145345
2019-12-22,3221.22,1.552,0.0137931034482758,7511.5888671875,0.049012781199074595
2019-12-29,3240.02,1.55,-0.073170731707317,7422.65283203125,-0.011910492452967603
2020-01-05,3234.85,1.55,0.0454545454545454,7411.3173828125,-0.0015283098537963724
2020-01-12,3265.35,1.548,0.0272727272727272,8192.494140625,0.10021017841715363
2020-01-19,3329.62,1.542,0.0135135135135135,8706.2451171875,0.060822211327414166
2020-01-26,3295.47,1.55,0.0,8596.830078125,-0.012647057961348906
2020-02-02,3225.52,1.568,0.1072961373390558,9344.365234375,0.08337997316035306
2020-02-09,3327.71,1.588,0.008130081300813,10116.673828125,0.07941142381938526
2020-02-16,3380.16,1.58,0.0294117647058823,9934.43359375,-0.01817807354350265
2020-02-23,3337.75,1.5875,0.005050505050505,9924.515625,-0.0009988413249200079
2020-03-01,2954.22,1.58,0.0585585585585585,8562.4541015625,-0.147621178683357
2020-03-08,2972.37,1.29,0.0685714285714285,8108.1162109375,-0.05452128181208238
2020-03-15,2711.02,1.094,0.0938775510204081,5392.31494140625,-0.4078907804416563
2020-03-22,2304.92,0.22,0.0099502487562189,5830.2548828125,0.07808593766678307
2020-03-29,2541.47,0.114,0.044776119402985,5922.04296875,0.015620766851034418
2020-04-05,2488.65,0.066,0.0096774193548387,6791.12939453125,0.13693577433937243
2020-04-12,2789.82,0.05,0.0807017543859649,6971.091796875,0.026154595035650985
2020-04-19,2874.56,0.05,0.0451977401129943,7189.4248046875,0.03083931437316423
2020-04-26,2836.74,0.048,0.012539184952978,7679.8671875,0.06599108453099589
2020-05-03,2830.71,0.044,0.0149253731343283,8897.46875,0.1471645724577293
2020-05-10,2929.8,0.05,0.0378378378378378,8756.4306640625,-0.015978462699308693
2020-05-17,2863.7,0.05,0.0387096774193548,9670.7392578125,0.09931639165349893
2020-05-24,2955.45,0.05,0.0047619047619047,8790.3681640625,-0.09544815988652466
2020-05-31,3044.31,0.05,0.0633484162895927,9461.05859375,0.07352768364977891
2020-06-07,3193.93,0.06,0.0136054421768707,9758.8525390625,0.03099054690341596
2020-06-14,3041.31,0.076,0.0106951871657754,9386.7880859375,-0.03887164796466003
2020-06-21,3097.74,0.09,0.0317460317460317,9303.6298828125,-0.008898543841786122
2020-06-28,3009.05,0.08,0.0125,9143.58203125,-0.01735241815845967
2020-07-05,3130.01,0.084,0.0172413793103448,9073.9423828125,-0.007645384308919034
2020-07-12,3185.04,0.09,-0.0149253731343283,9276.5,0.02207748896424988
2020-07-19,3224.73,0.094,0.0073529411764705,9185.8173828125,-0.009823614725187113
2020-07-26,3215.63,0.094,0.0620689655172413,9905.1669921875,0.07539583363167601
2020-08-02,3271.12,0.1,0.0,11053.6142578125,0.10970091724774811
2020-08-09,3351.28,0.1,0.04,11675.7392578125,0.05475566463830184
2020-08-16,3372.85,0.1,0.0071428571428571,11892.8037109375,0.0184203657437898
2020-08-23,3397.16,0.092,-0.0086206896551724,11664.84765625,-0.019353641534426202
2020-08-30,3508.01,0.088,0.1005917159763313,11711.505859375,0.003991919873529426
2020-09-06,3426.96,0.09,0.03125,10280.3515625,-0.13033730723119952
2020-09-13,3340.97,0.09,0.0,10323.755859375,0.004213175576261108
2020-09-20,3319.47,0.09,0.0,10938.271484375,0.05782015120520434
2020-09-27,3298.46,0.09,0.0956521739130434,10775.26953125,-0.015014134732378892
2020-10-04,3348.44,0.09,0.0,10669.5830078125,-0.009856666432952466
2020-10-11,3477.13,0.09,0.0064516129032258,11384.181640625,0.06482783269733616
2020-10-18,3483.81,0.09,-0.0378787878787878,11483.359375,0.008674160125879737
2020-10-25,3465.39,0.09,0.0,13031.173828125,0.12644549708987363
2020-11-01,3269.96,0.09,0.0106382978723404,13737.109375,0.052756410726352954
2020-11-08,3509.44,0.09,-0.0139860139860139,15479.5673828125,0.11942003653971867
2020-11-15,3585.15,0.09,0.0,15955.587890625,0.030288184922733663
2020-11-22,3557.54,0.086,0.0,18370.001953125,0.14090989970142154
2020-11-29,3638.35,0.08,0.0104166666666666,18177.484375,-0.010535299585921365
2020-12-06,3699.12,0.09,0.0068493150684931,19345.12109375,0.0622565418627552
2020-12-13,3663.46,0.09,-0.0072992700729927,19142.3828125,-0.01053537568819607
2020-12-20,3709.41,0.09,-0.0308370044052863,23477.294921875,0.20412890842925613
2020-12-27,3703.06,0.09,0.0206185567010309,26272.294921875,0.1124811783514712
2021-01-03,3756.07,0.09,0.0416666666666666,32782.0234375,0.2213653402993483
2021-01-10,3824.68,0.09,0.0054347826086956,38356.44140625,0.15704217814886512
2021-01-17,3768.25,0.09,-0.0144927536231884,35791.27734375,-0.0692182632627123
2021-01-24,3841.47,0.085,0.0,32289.37890625,-0.10296586438188626
2021-01-31,3714.24,0.076,0.0526315789473684,33114.359375,0.025228656565579044
2021-02-07,3886.83,0.08,0.0084745762711864,38903.44140625,0.16111570845129108
2021-02-14,3934.83,0.078,0.0129870129870129,48717.2890625,0.22495126389883424
2021-02-21,3906.71,0.075,0.0,57539.9453125,0.1664454290599977
